municipio,fecha,luces_nocturnas,densid_vial,imae,interaccion_causal,area_km2,imae_primario,imae_secundario,imae_terciario
Municipio Matiguás,2024-06-01,0.0307131633162498,0.33057007711312386,177.03870452819,58.52369820789132,1535.8751941675112,211.62582958803017,172.8632982006953,168.8411606849397
Municipio Matiguás,2024-07-01,0.0198016036301851,0.33057007711312386,177.133018654093,58.554875635763935,1535.8751941675112,208.8303241847726,172.38561666751605,169.15414440993473
Municipio Matiguás,2024-08-01,0.0614812225103378,0.33057007711312386,177.551800870551,58.69331250535206,1535.8751941675112,206.97501189193116,172.08085871068477,169.4920612375005
Municipio Matiguás,2024-09-01,0.106239475309849,0.33057007711312386,178.225151183691,58.91590197029089,1535.8751941675112,206.216634619263,171.77680180207244,169.89702103000525
Municipio Matiguás,2024-10-01,0.0411688461899757,0.33057007711312386,179.070617435472,59.19538781433868,1535.8751941675112,206.1556336880116,171.47968059922246,170.34099105066747
Municipio Matiguás,2024-11-01,0.054004061967134503,0.33057007711312386,180.043561792387,59.51701410543085,1535.8751941675112,206.632607596417,171.4426564688722,170.84012642540094
Municipio Matiguás,2024-12-01,0.207943797111511,0.33057007711312386,181.07562490782001,59.858183289085154,1535.8751941675112,207.85591169433218,171.88002310485527,171.450476439014
Municipio Matiguás,2025-01-01,0.141339361667633,0.33057007711312386,182.158050524699,60.216000808726065,1535.8751941675112,210.05262126788085,172.71845193551385,172.1276297978319
Municipio Matiguás,2025-02-01,0.0467125810682774,0.33057007711312386,183.288957868323,60.58984493651565,1535.8751941675112,213.06115397534222,173.83136253350867,172.78171400487403
Municipio Matiguás,2025-03-01,0.03380411490798,0.33057007711312386,184.368377063192,60.94666862300088,1535.8751941675112,216.4646858132798,175.13468581359368,173.4124707184492
Municipio Matiguás,2025-04-01,0.219128876924515,0.33057007711312386,185.352248647442,61.27190712847581,1535.8751941675112,219.93435855010938,176.3553614930357,174.04172570928316
Municipio Matiguás,2025-05-01,0.0433442816138268,0.33057007711312386,186.180760080434,61.54578821676908,1535.8751941675112,223.00062793658716,177.41845708092967,174.64763593385786
Municipio Matiguás,2025-06-01,0.0300138927996159,0.33057007711312386,186.842800735833,61.764639047276354,1535.8751941675112,225.0572077599392,178.38058251192533,175.18186324024762
Municipio Matiguás,2025-07-01,0.133256867527962,0.33057007711312386,187.477800365819,61.97455092392763,1535.8751941675112,225.74212476622762,179.31777724234567,175.6447470529636
Municipio Matiguás,2025-08-01,0.0464316867291927,0.33057007711312386,188.271631877916,62.236967868096364,1535.8751941675112,225.24281768916998,180.24920118203133,176.14003879722756
Municipio Matiguás,2025-09-01,0.0437978096306324,0.33057007711312386,189.33945459644,62.58995810650198,1535.8751941675112,224.2937234336136,181.03369887322103,176.78801771962515
Municipio Matiguás,2025-10-01,0.0312942676246166,0.33057007711312386,190.587036471036,63.00237134299211,1535.8751941675112,223.6178563852114,181.40479431075934,177.54853214960445
Municipio Matiguás,2025-11-01,0.0254085510969162,0.33057007711312386,191.80376595096,63.404585700996414,1535.8751941675112,223.68925623448882,181.15525389594066,178.29491729879666
Municipio Matiguás,2025-12-01,0.0183498207479715,0.33057007711312386,192.793828104965,63.73187062359263,1535.8751941675112,224.54195109506836,180.4931029035903,178.93049264146683
Altagracia (Municipio),2020-01-01,0.0180759187787771,0.08340569042339037,151.691034975859,12.651895503200176,1087.857354274646,195.63963679985778,146.33243947481455,146.4229487834796
Altagracia (Municipio),2020-02-01,0.0258135888725519,0.08340569042339037,151.286083647823,12.618120258097466,1087.857354274646,191.08935497210481,143.95693947267122,146.26311473770102
Altagracia (Municipio),2020-03-01,0.0242222771048546,0.08340569042339037,150.490161146707,12.551735792368374,1087.857354274646,186.160876176909,141.24372114909187,146.0915987465235
Altagracia (Municipio),2020-04-01,0.0333054699003696,0.08340569042339037,149.500244882531,12.469171142893432,1087.857354274646,182.9638630805388,138.46421287184566,136.454882796999
Altagracia (Municipio),2020-05-01,0.0227259509265423,0.08340569042339037,148.643879420633,12.397745390289083,1087.857354274646,182.5458467994188,136.14138668998342,136.2498285458466
Altagracia (Municipio),2020-06-01,0.0179959889501333,0.08340569042339037,148.213417443265,12.361842411865688,1087.857354274646,184.4889671310802,134.59608618198044,136.2879004351725
Altagracia (Municipio),2020-07-01,0.0161754060536623,0.08340569042339037,148.16947457966,12.358177326987532,1087.857354274646,187.1016382845974,133.92389928431183,136.59923699832513
Altagracia (Municipio),2020-08-01,0.0145438928157091,0.08340569042339037,148.432089202293,12.380080880903515,1087.857354274646,189.1126524755478,134.09439688981556,137.14685064585194
Altagracia (Municipio),2020-09-01,0.0108286663889885,0.08340569042339037,148.997788270723,12.427263402277786,1087.857354274646,190.23934881842382,134.99070601026096,137.84769609672196
Altagracia (Municipio),2020-10-01,0.0360181406140327,0.08340569042339037,149.862724429355,12.499403999760645,1087.857354274646,190.98470562709002,136.52169966940554,138.65564039891913
Altagracia (Municipio),2020-11-01,0.0458189733326435,0.08340569042339037,150.968974174506,12.591671523535663,1087.857354274646,192.6742863581772,138.51517744036502,139.53730454615848
Altagracia (Municipio),2020-12-01,0.0166526380926371,0.08340569042339037,152.242891560635,12.697923482668113,1087.857354274646,196.0071454456758,140.7987994768787,140.43819642764953
Altagracia (Municipio),2021-01-01,0.0221549589186907,0.08340569042339037,153.783547871909,12.826422986015075,1087.857354274646,200.77463813671278,143.1283839595385,141.3025169920886
Altagracia (Municipio),2021-02-01,0.022904135286808,0.08340569042339037,155.513796425812,12.970735561257426,1087.857354274646,205.7796719453428,145.284965350168,142.14299547262272
Altagracia (Municipio),2021-03-01,0.0273440238088369,0.08340569042339037,157.227408405625,13.113660551551524,1087.857354274646,209.1717766227418,147.3587114326259,143.0213170850884
Altagracia (Municipio),2021-04-01,0.0297584030777216,0.08340569042339037,158.688854599174,13.235553480341114,1087.857354274646,210.5322465916836,149.28342010652833,143.89697970406635
Altagracia (Municipio),2021-05-01,0.0232755336910486,0.08340569042339037,159.749124097623,13.323985989894114,1087.857354274646,210.398781030599,151.09226191412273,144.72419421876586
Altagracia (Municipio),2021-06-01,0.02016980946064,0.08340569042339037,160.461618018438,13.383412037282158,1087.857354274646,209.58614706182198,152.89202354065188,145.45868252816567
Altagracia (Municipio),2021-07-01,0.0200579613447189,0.08340569042339037,161.02706360835,13.430573417105629,1087.857354274646,209.12362846973002,154.8338689968771,146.1126735836436
Altagracia (Municipio),2021-08-01,0.0108935358002782,0.08340569042339037,161.578994515945,13.4766075955196,1087.857354274646,209.6649560680782,156.8542310319847,146.72838413855698
Altagracia (Municipio),2021-09-01,0.0219376496970654,0.08340569042339037,162.016833738952,13.513125878208937,1087.857354274646,211.3309121330936,158.68975963212122,147.3037658098787
Altagracia (Municipio),2021-10-01,0.0201651025563478,0.08340569042339037,162.292730849732,13.536137267219363,1087.857354274646,213.432054604097,160.0495348874903,147.83622545838324
Altagracia (Municipio),2021-11-01,0.0487633980810642,0.08340569042339037,162.508740808214,13.55415372694488,1087.857354274646,215.435093765601,160.8599594600463,148.37506266771967
Altagracia (Municipio),2021-12-01,0.0227984953671694,0.08340569042339037,162.722158302165,13.571953960376296,1087.857354274646,217.12099770820836,161.20130980448138,148.97390034135728
Altagracia (Municipio),2022-01-01,0.0164455994963646,0.08340569042339037,162.984897090529,13.593867870420798,1087.857354274646,218.4638844248672,161.0175196806084,149.6661907263409
Altagracia (Municipio),2022-02-01,0.0259368699043989,0.08340569042339037,163.408524137895,13.629200776788384,1087.857354274646,219.3075662147306,160.4421434179051,150.48600434124572
Altagracia (Municipio),2022-03-01,0.0274972543120384,0.08340569042339037,164.109539141473,13.687669417158961,1087.857354274646,219.72950136462458,159.4839050231337,151.3710969748723
Altagracia (Municipio),2022-04-01,0.0295495875179768,0.08340569042339037,165.002345977855,13.762134587762125,1087.857354274646,219.39863075041498,158.1471733737828,152.31405855680785
Altagracia (Municipio),2022-05-01,0.0339254103600979,0.08340569042339037,165.869645007138,13.83447226210301,1087.857354274646,218.78757998186538,156.56940313847508,153.3546417421392
Altagracia (Municipio),2022-06-01,0.012337046675384,0.08340569042339037,166.478690372869,13.885270111330971,1087.857354274646,218.34430054518398,154.84531956024045,154.4734620416306
Altagracia (Municipio),2022-07-01,0.0158754792064428,0.08340569042339037,166.728249648282,13.906084774998353,1087.857354274646,218.08396634523942,153.32069313534637,155.59865874983748
Altagracia (Municipio),2022-08-01,0.0475154407322407,0.08340569042339037,166.689882849823,13.902884765683543,1087.857354274646,218.33949939947078,152.3950490901933,156.6059387157626
Altagracia (Municipio),2022-09-01,0.0187130086123943,0.08340569042339037,166.55391837403,13.891544554706975,1087.857354274646,219.19194333789102,152.46446350837797,157.364692506896
Altagracia (Municipio),2022-10-01,0.0195049531757832,0.08340569042339037,166.498253360775,13.886901775844015,1087.857354274646,220.5358506691022,153.5265781242775,157.80171531058318
Altagracia (Municipio),2022-11-01,0.0462533347308636,0.08340569042339037,166.554234635324,13.891570932698556,1087.857354274646,221.7416584945484,155.17678521716746,157.92151040358323
Altagracia (Municipio),2022-12-01,0.0286241378635168,0.08340569042339037,166.790924427615,13.911312208240757,1087.857354274646,222.12578094537358,157.00593648327364,157.86837481831617
Altagracia (Municipio),2023-01-01,0.0257160514593124,0.08340569042339037,167.212617764311,13.94648383213483,1087.857354274646,221.7075259257962,158.96899136862535,157.85267033536496
Altagracia (Municipio),2023-02-01,0.0202939659357071,0.08340569042339037,167.825384910544,13.997592099035161,1087.857354274646,220.68011170951482,161.1134182819292,158.10103493261835
Altagracia (Municipio),2023-03-01,0.0294129084795713,0.08340569042339037,168.755512465454,14.07517002993425,1087.857354274646,219.5734454509652,163.32357007634155,158.70763262865003
Altagracia (Municipio),2023-04-01,0.0554715506732464,0.08340569042339037,170.060165919156,14.183985552003525,1087.857354274646,218.4711834393088,165.75984141103257,159.6665729201445
Altagracia (Municipio),2023-05-01,0.0381357260048389,0.08340569042339037,171.680809136914,14.319156418510618,1087.857354274646,217.5334376373774,168.29644046851524,160.8644445293731
Altagracia (Municipio),2023-06-01,0.0355136655271053,0.08340569042339037,173.364220125361,14.459562474268361,1087.857354274646,217.15813625994937,170.59369846359746,162.16791937884608
Altagracia (Municipio),2023-07-01,0.0336284078657627,0.08340569042339037,174.776743845326,14.577374990371458,1087.857354274646,217.7419498926668,172.2042317008486,163.46792835991357
Altagracia (Municipio),2023-08-01,0.023980775848031,0.08340569042339037,175.711766417268,14.655361193545735,1087.857354274646,218.8221302967654,172.8737025100696,164.60526506527637
Altagracia (Municipio),2023-09-01,0.107943899929523,0.08340569042339037,176.151454501248,14.692033681761025,1087.857354274646,219.89974189016078,172.81514612657688,165.44713174986506
Altagracia (Municipio),2023-10-01,0.0169546753168106,0.08340569042339037,176.289719950539,14.70356580702084,1087.857354274646,221.13033632728238,172.53900373061978,166.0152073544878
Altagracia (Municipio),2023-11-01,0.0855584368109703,0.08340569042339037,176.338817142036,14.707660792175497,1087.857354274646,222.3682359693752,172.48396991207642,166.39875657429832
Altagracia (Municipio),2023-12-01,0.0233493447303772,0.08340569042339037,176.509762121669,14.721918576226201,1087.857354274646,223.23637158710062,172.6985387719171,166.6631140096575
Altagracia (Municipio),2024-01-01,0.0202084891498089,0.08340569042339037,176.808356695562,14.746823062818423,1087.857354274646,223.3432101928554,173.14797379716194,166.92997873020263
Altagracia (Municipio),2024-02-01,0.0300323180854321,0.08340569042339037,177.161716728363,14.776295300322221,1087.857354274646,222.47700083723998,173.59025665488693,167.25137596364354
Altagracia (Municipio),2024-03-01,0.0246240310370922,0.08340569042339037,177.376665096032,14.794223217333037,1087.857354274646,220.6015322119766,173.8793987292519,167.64828749848562
Altagracia (Municipio),2024-04-01,0.0588377676904202,0.08340569042339037,177.358194183618,14.792682638130398,1087.857354274646,217.9484616342138,173.85430456575173,168.0996842749446
Altagracia (Municipio),2024-05-01,0.0143015868961811,0.08340569042339037,177.186396262752,14.778353713927265,1087.857354274646,214.8827382449396,173.43958018173694,168.5075561284749
Altagracia (Municipio),2024-06-01,0.0152369486168027,0.08340569042339037,177.03870452819,14.766035382836295,1087.857354274646,211.62582958803017,172.8632982006953,168.8411606849397
Altagracia (Municipio),2024-07-01,0.0109717035666108,0.08340569042339037,177.133018654093,14.773901717623913,1087.857354274646,208.8303241847726,172.38561666751605,169.15414440993473
Altagracia (Municipio),2024-08-01,0.043177105486393,0.08340569042339037,177.551800870551,14.80883053752463,1087.857354274646,206.97501189193116,172.08085871068477,169.4920612375005
Altagracia (Municipio),2024-09-01,0.0119602819904685,0.08340569042339037,178.225151183691,14.864991785288877,1087.857354274646,206.216634619263,171.77680180207244,169.89702103000525
Altagracia (Municipio),2024-10-01,0.0192882921546698,0.08340569042339037,179.070617435472,14.935508481748348,1087.857354274646,206.1556336880116,171.47968059922246,170.34099105066747
Altagracia (Municipio),2024-11-01,0.0449795871973038,0.08340569042339037,180.043561792387,15.016657577580386,1087.857354274646,206.632607596417,171.4426564688722,170.84012642540094
Altagracia (Municipio),2024-12-01,0.0157739017158747,0.08340569042339037,181.07562490782001,15.102737514283591,1087.857354274646,207.85591169433218,171.88002310485527,171.450476439014
Altagracia (Municipio),2025-01-01,0.0349686108529568,0.08340569042339037,182.158050524699,15.193017970191347,1087.857354274646,210.05262126788085,172.71845193551385,172.1276297978319
Altagracia (Municipio),2025-02-01,0.0259748194366693,0.08340569042339037,183.288957868323,15.287342077991187,1087.857354274646,213.06115397534222,173.83136253350867,172.78171400487403
Altagracia (Municipio),2025-03-01,0.0269561037421227,0.08340569042339037,184.368377063192,15.3773717811955,1087.857354274646,216.4646858132798,175.13468581359368,173.4124707184492
Altagracia (Municipio),2025-04-01,0.0519202314317226,0.08340569042339037,185.352248647442,15.459432269967824,1087.857354274646,219.93435855010938,176.3553614930357,174.04172570928316
Altagracia (Municipio),2025-05-01,0.0348812900483608,0.08340569042339037,186.180760080434,15.528534838060194,1087.857354274646,223.00062793658716,177.41845708092967,174.64763593385786
Altagracia (Municipio),2025-06-01,0.0120454160496593,0.08340569042339037,186.842800735833,15.583752796012103,1087.857354274646,225.0572077599392,178.38058251192533,175.18186324024762
Altagracia (Municipio),2025-07-01,0.0323441475629807,0.08340569042339037,187.477800365819,15.636715378569681,1087.857354274646,225.74212476622762,179.31777724234567,175.6447470529636
Altagracia (Municipio),2025-08-01,0.0261233858764172,0.08340569042339037,188.271631877916,15.702925443915976,1087.857354274646,225.24281768916998,180.24920118203133,176.14003879722756
Altagracia (Municipio),2025-09-01,0.0245225224643946,0.08340569042339037,189.33945459644,15.79198793500425,1087.857354274646,224.2937234336136,181.03369887322103,176.78801771962515
Altagracia (Municipio),2025-10-01,0.024971317499876,0.08340569042339037,190.587036471036,15.896043362614638,1087.857354274646,223.6178563852114,181.40479431075934,177.54853214960445
Altagracia (Municipio),2025-11-01,0.0215181931853294,0.08340569042339037,191.80376595096,15.997525524946193,1087.857354274646,223.68925623448882,181.15525389594066,178.29491729879666
Altagracia (Municipio),2025-12-01,0.0272232238203287,0.08340569042339037,192.793828104965,16.08010234246305,1087.857354274646,224.54195109506836,180.4931029035903,178.93049264146683
Palacagüina (Municipio),2020-01-01,0.159584477543831,0.8121874515643169,151.691034975859,123.20155512219658,166.63741166503954,195.63963679985778,146.33243947481455,146.4229487834796
Palacagüina (Municipio),2020-02-01,0.178780823945999,0.8121874515643169,151.286083647823,122.87265873507145,166.63741166503954,191.08935497210481,143.95693947267122,146.26311473770102
Palacagüina (Municipio),2020-03-01,0.175716370344162,0.8121874515643169,150.490161146707,122.22622046724734,166.63741166503954,186.160876176909,141.24372114909187,146.0915987465235
Palacagüina (Municipio),2020-04-01,0.147317484021187,0.8121874515643169,149.500244882531,121.42222289938417,166.63741166503954,182.9638630805388,138.46421287184566,136.454882796999
Palacagüina (Municipio),2020-05-01,0.16338324546814,0.8121874515643169,148.643879420633,120.72669361727753,166.63741166503954,182.5458467994188,136.14138668998342,136.2498285458466
Palacagüina (Municipio),2020-06-01,0.170405879616737,0.8121874515643169,148.213417443265,120.37707780088368,166.63741166503954,184.4889671310802,134.59608618198044,136.2879004351725
Palacagüina (Municipio),2020-07-01,0.112816117703915,0.8121874515643169,148.16947457966,120.3413879584779,166.63741166503954,187.1016382845974,133.92389928431183,136.59923699832513
Palacagüina (Municipio),2020-08-01,0.151760652661324,0.8121874515643169,148.432089202293,120.55468025957772,166.63741166503954,189.1126524755478,134.09439688981556,137.14685064585194
Palacagüina (Municipio),2020-09-01,0.126193597912788,0.8121874515643169,148.997788270723,121.01413394431817,166.63741166503954,190.23934881842382,134.99070601026096,137.84769609672196
Palacagüina (Municipio),2020-10-01,0.145756050944328,0.8121874515643169,149.862724429355,121.71662423876334,166.63741166503954,190.98470562709002,136.52169966940554,138.65564039891913
Palacagüina (Municipio),2020-11-01,0.0808414295315742,0.8121874515643169,150.968974174506,122.61510640007121,166.63741166503954,192.6742863581772,138.51517744036502,139.53730454615848
Palacagüina (Municipio),2020-12-01,0.101808406412601,0.8121874515643169,152.242891560635,123.64976611541479,166.63741166503954,196.0071454456758,140.7987994768787,140.43819642764953
Palacagüina (Municipio),2021-01-01,0.130080118775368,0.8121874515643169,153.783547871909,124.90106783860492,166.63741166503954,200.77463813671278,143.1283839595385,141.3025169920886
Palacagüina (Municipio),2021-02-01,0.173467010259628,0.8121874515643169,155.513796425812,126.30635400217221,166.63741166503954,205.7796719453428,145.284965350168,142.14299547262272
Palacagüina (Municipio),2021-03-01,0.112384580075741,0.8121874515643169,157.227408405625,127.69812814902663,166.63741166503954,209.1717766227418,147.3587114326259,143.0213170850884
Palacagüina (Municipio),2021-04-01,0.118171237409115,0.8121874515643169,158.688854599174,128.88509640856356,166.63741166503954,210.5322465916836,149.28342010652833,143.89697970406635
Palacagüina (Municipio),2021-05-01,0.156416118144989,0.8121874515643169,159.749124097623,129.74623399048022,166.63741166503954,210.398781030599,151.09226191412273,144.72419421876586
Palacagüina (Municipio),2021-06-01,0.115390010178089,0.8121874515643169,160.461618018438,130.32491261228205,166.63741166503954,209.58614706182198,152.89202354065188,145.45868252816567
Palacagüina (Municipio),2021-07-01,0.184249058365822,0.8121874515643169,161.02706360835,130.78416042495095,166.63741166503954,209.12362846973002,154.8338689968771,146.1126735836436
Palacagüina (Municipio),2021-08-01,0.199376776814461,0.8121874515643169,161.578994515945,131.23243178223012,166.63741166503954,209.6649560680782,156.8542310319847,146.72838413855698
Palacagüina (Municipio),2021-09-01,0.163114607334137,0.8121874515643169,162.016833738952,131.58803930495907,166.63741166503954,211.3309121330936,158.68975963212122,147.3037658098787
Palacagüina (Municipio),2021-10-01,0.2087681889534,0.8121874515643169,162.292730849732,131.81211947625744,166.63741166503954,213.432054604097,160.0495348874903,147.83622545838324
Palacagüina (Municipio),2021-11-01,0.158088997006416,0.8121874515643169,162.508740808214,131.98756005394944,166.63741166503954,215.435093765601,160.8599594600463,148.37506266771967
Palacagüina (Municipio),2021-12-01,0.186838239431381,0.8121874515643169,162.722158302165,132.16089506448077,166.63741166503954,217.12099770820836,161.20130980448138,148.97390034135728
Palacagüina (Municipio),2022-01-01,0.156166031956673,0.8121874515643169,162.984897090529,132.3742882114292,166.63741166503954,218.4638844248672,161.0175196806084,149.6661907263409
Palacagüina (Municipio),2022-02-01,0.146174848079681,0.8121874515643169,163.408524137895,132.71835278344312,166.63741166503954,219.3075662147306,160.4421434179051,150.48600434124572
Palacagüina (Municipio),2022-03-01,0.178082048892975,0.8121874515643169,164.109539141473,133.28770837270747,166.63741166503954,219.72950136462458,159.4839050231337,151.3710969748723
Palacagüina (Municipio),2022-04-01,0.185902550816536,0.8121874515643169,165.002345977855,134.01283488188776,166.63741166503954,219.39863075041498,158.1471733737828,152.31405855680785
Palacagüina (Municipio),2022-05-01,0.194514587521553,0.8121874515643169,165.869645007138,134.71724427022534,166.63741166503954,218.78757998186538,156.56940313847508,153.3546417421392
Palacagüina (Municipio),2022-06-01,0.151066213846207,0.8121874515643169,166.478690372869,135.21190327370547,166.63741166503954,218.34430054518398,154.84531956024045,154.4734620416306
Palacagüina (Municipio),2022-07-01,0.205326229333878,0.8121874515643169,166.728249648282,135.41459218561738,166.63741166503954,218.08396634523942,153.32069313534637,155.59865874983748
Palacagüina (Municipio),2022-08-01,0.160868853330612,0.8121874515643169,166.689882849823,135.38343115335226,166.63741166503954,218.33949939947078,152.3950490901933,156.6059387157626
Palacagüina (Municipio),2022-09-01,0.214056044816971,0.8121874515643169,166.55391837403,135.2730025122547,166.63741166503954,219.19194333789102,152.46446350837797,157.364692506896
Palacagüina (Municipio),2022-10-01,0.311100989580154,0.8121874515643169,166.498253360775,135.22779208699782,166.63741166503954,220.5358506691022,153.5265781242775,157.80171531058318
Palacagüina (Municipio),2022-11-01,0.179095879197121,0.8121874515643169,166.554234635324,135.2732593757091,166.63741166503954,221.7416584945484,155.17678521716746,157.92151040358323
Palacagüina (Municipio),2022-12-01,0.14961639046669,0.8121874515643169,166.790924427615,135.46549585492122,166.63741166503954,222.12578094537358,157.00593648327364,157.86837481831617
Palacagüina (Municipio),2023-01-01,0.109152726829052,0.8121874515643169,167.212617764311,135.807989891394,166.63741166503954,221.7075259257962,158.96899136862535,157.85267033536496
Palacagüina (Municipio),2023-02-01,0.159587115049362,0.8121874515643169,167.825384910544,136.30567167829528,166.63741166503954,220.68011170951482,161.1134182819292,158.10103493261835
Palacagüina (Municipio),2023-03-01,0.1693175137043,0.8121874515643169,168.755512465454,137.0611096067474,166.63741166503954,219.5734454509652,163.32357007634155,158.70763262865003
Palacagüina (Municipio),2023-04-01,0.300236433744431,0.8121874515643169,170.060165919156,138.1207327704842,166.63741166503954,218.4711834393088,165.75984141103257,159.6665729201445
Palacagüina (Municipio),2023-05-01,0.242399320006371,0.8121874515643169,171.680809136914,139.43699885541008,166.63741166503954,217.5334376373774,168.29644046851524,160.8644445293731
Palacagüina (Municipio),2023-06-01,0.258960664272308,0.8121874515643169,173.364220125361,140.8042441360522,166.63741166503954,217.15813625994937,170.59369846359746,162.16791937884608
Palacagüina (Municipio),2023-07-01,0.679435074329376,0.8121874515643169,174.776743845326,141.95147817644474,166.63741166503954,217.7419498926668,172.2042317008486,163.46792835991357
Palacagüina (Municipio),2023-08-01,0.278027147054672,0.8121874515643169,175.711766417268,142.71089177630543,166.63741166503954,218.8221302967654,172.8737025100696,164.60526506527637
Palacagüina (Municipio),2023-09-01,0.261010885238647,0.8121874515643169,176.151454501248,143.06800092071634,166.63741166503954,219.89974189016078,172.81514612657688,165.44713174986506
Palacagüina (Municipio),2023-10-01,0.264484316110611,0.8121874515643169,176.289719950539,143.1802983836154,166.63741166503954,221.13033632728238,172.53900373061978,166.0152073544878
Palacagüina (Municipio),2023-11-01,0.247879549860954,0.8121874515643169,176.338817142036,143.2201745064563,166.63741166503954,222.3682359693752,172.48396991207642,166.39875657429832
Palacagüina (Municipio),2023-12-01,0.158191785216331,0.8121874515643169,176.509762121669,143.35901387382216,166.63741166503954,223.23637158710062,172.6985387719171,166.6631140096575
Palacagüina (Municipio),2024-01-01,0.107418574392796,0.8121874515643169,176.808356695562,143.60152863984322,166.63741166503954,223.3432101928554,173.14797379716194,166.92997873020263
Palacagüina (Municipio),2024-02-01,0.125770553946495,0.8121874515643169,177.161716728363,143.88852322436856,166.63741166503954,222.47700083723998,173.59025665488693,167.25137596364354
Palacagüina (Municipio),2024-03-01,0.135993331670761,0.8121874515643169,177.376665096032,144.06310159132357,166.63741166503954,220.6015322119766,173.8793987292519,167.64828749848562
Palacagüina (Municipio),2024-04-01,0.248497307300568,0.8121874515643169,177.358194183618,144.04809974804195,166.63741166503954,217.9484616342138,173.85430456575173,168.0996842749446
Palacagüina (Municipio),2024-05-01,0.189448595046997,0.8121874515643169,177.186396262752,143.90856763250974,166.63741166503954,214.8827382449396,173.43958018173694,168.5075561284749
Palacagüina (Municipio),2024-06-01,0.0241810400038958,0.8121874515643169,177.03870452819,143.78861425899873,166.63741166503954,211.62582958803017,172.8632982006953,168.8411606849397
Palacagüina (Municipio),2024-07-01,0.0674760937690735,0.8121874515643169,177.133018654093,143.86521500856242,166.63741166503954,208.8303241847726,172.38561666751605,169.15414440993473
Palacagüina (Municipio),2024-08-01,0.202111229300499,0.8121874515643169,177.551800870551,144.2053446697079,166.63741166503954,206.97501189193116,172.08085871068477,169.4920612375005
Palacagüina (Municipio),2024-09-01,0.146131932735443,0.8121874515643169,178.225151183691,144.75223134454708,166.63741166503954,206.216634619263,171.77680180207244,169.89702103000525
Palacagüina (Municipio),2024-10-01,0.129871115088463,0.8121874515643169,179.070617435472,145.43890842496475,166.63741166503954,206.1556336880116,171.47968059922246,170.34099105066747
Palacagüina (Municipio),2024-11-01,0.183039978146553,0.8121874515643169,180.043561792387,146.22912162272144,166.63741166503954,206.632607596417,171.4426564688722,170.84012642540094
Palacagüina (Municipio),2024-12-01,0.0704926252365112,0.8121874515643169,181.07562490782001,147.06735033429848,166.63741166503954,207.85591169433218,171.88002310485527,171.450476439014
Palacagüina (Municipio),2025-01-01,0.108291119337082,0.8121874515643169,182.158050524699,147.94648283757937,166.63741166503954,210.05262126788085,172.71845193551385,172.1276297978319
Palacagüina (Municipio),2025-02-01,0.177884861826897,0.8121874515643169,183.288957868323,148.8649915909527,166.63741166503954,213.06115397534222,173.83136253350867,172.78171400487403
Palacagüina (Municipio),2025-03-01,0.20590303838253,0.8121874515643169,184.368377063192,149.741682316003,166.63741166503954,216.4646858132798,175.13468581359368,173.4124707184492
Palacagüina (Municipio),2025-04-01,0.398179650306702,0.8121874515643169,185.352248647442,150.54077047068154,166.63741166503954,219.93435855010938,176.3553614930357,174.04172570928316
Palacagüina (Municipio),2025-05-01,0.191938430070877,0.8121874515643169,186.180760080434,151.2136770600352,166.63741166503954,223.00062793658716,177.41845708092967,174.64763593385786
Palacagüina (Municipio),2025-06-01,0.373611688613892,0.8121874515643169,186.842800735833,151.7513781727757,166.63741166503954,225.0572077599392,178.38058251192533,175.18186324024762
Palacagüina (Municipio),2025-07-01,0.0794441476464272,0.8121874515643169,187.477800365819,152.2671169039983,166.63741166503954,225.74212476622762,179.31777724234567,175.6447470529636
Palacagüina (Municipio),2025-08-01,0.218949675559998,0.8121874515643169,188.271631877916,152.91185689677982,166.63741166503954,225.24281768916998,180.24920118203133,176.14003879722756
Palacagüina (Municipio),2025-09-01,0.196764558553696,0.8121874515643169,189.33945459644,153.77912910926028,166.63741166503954,224.2937234336136,181.03369887322103,176.78801771962515
Palacagüina (Municipio),2025-10-01,0.122321240603924,0.8121874515643169,190.587036471036,154.79239945260625,166.63741166503954,223.6178563852114,181.40479431075934,177.54853214960445
Palacagüina (Municipio),2025-11-01,0.144367069005966,0.8121874515643169,191.80376595096,155.78061186814892,166.63741166503954,223.68925623448882,181.15525389594066,178.29491729879666
Palacagüina (Municipio),2025-12-01,0.151632830500603,0.8121874515643169,192.793828104965,156.5847279259005,166.63741166503954,224.54195109506836,180.4931029035903,178.93049264146683
El Realejo (Municipio),2020-01-01,0.228334605693817,0.46147262705591663,151.691034975859,70.00126041114058,104.93996605808728,195.63963679985778,146.33243947481455,146.4229487834796
El Realejo (Municipio),2020-02-01,0.229011312127113,0.46147262705591663,151.286083647823,69.81438645796203,104.93996605808728,191.08935497210481,143.95693947267122,146.26311473770102
El Realejo (Municipio),2020-03-01,0.27044153213501,0.46147262705591663,150.490161146707,69.44709001043911,104.93996605808728,186.160876176909,141.24372114909187,146.0915987465235
El Realejo (Municipio),2020-04-01,0.336531460285187,0.46147262705591663,149.500244882531,68.99027075144444,104.93996605808728,182.9638630805388,138.46421287184566,136.454882796999
El Realejo (Municipio),2020-05-01,0.364315718412399,0.46147262705591663,148.643879420633,68.59508153202242,104.93996605808728,182.5458467994188,136.14138668998342,136.2498285458466
